player_name,team,Position,Wins,Losses,Draws
T. Raimbault,Wisconsin Badgers,"CF, RCMF",1,0,0
T. Raimbault,Wisconsin Badgers,"LCMF, RCMF",0,0,1
T. Raimbault,Wisconsin Badgers,"LW, CF",1,0,0
T. Raimbault,Wisconsin Badgers,"RW, CF",1,0,0
T. Ratoviz,UCLA Bruins,0,1,0,1
T. Ratoviz,UCLA Bruins,AMF,2,0,0
T. Ratoviz,UCLA Bruins,CF,1,0,0
T. Ratoviz,UCLA Bruins,"LCMF, LW",1,0,0
T. Ratoviz,UCLA Bruins,LCMF3,0,0,2
T. Ratoviz,UCLA Bruins,"LCMF3, RCMF3",1,0,0
T. Ratoviz,UCLA Bruins,LW,0,0,1
T. Ratoviz,UCLA Bruins,"RAMF, RCMF3",1,0,0
T. Ratoviz,UCLA Bruins,RCMF,0,0,1
T. Ratoviz,UCLA Bruins,"RCMF, RCMF3",1,0,0
T. Ratoviz,UCLA Bruins,RCMF3,2,0,0
T. Ratoviz,UCLA Bruins,RW,1,0,0
T. Villa,Ohio State Buckeyes,0,11,0,1
T. Villa,Ohio State Buckeyes,AMF,1,1,1
T. Villa,Ohio State Buckeyes,"AMF, RAMF",1,0,0
T. Villa,Ohio State Buckeyes,CF,6,0,1
T. Villa,Ohio State Buckeyes,"DMF, RCMF",0,0,1
T. Villa,Ohio State Buckeyes,"DMF, RDMF",1,0,0
T. Villa,Ohio State Buckeyes,LAMF,1,0,0
T. Villa,Ohio State Buckeyes,LCMF,5,0,2
T. Villa,Ohio State Buckeyes,"LCMF, LCMF3",1,0,0
T. Villa,Ohio State Buckeyes,"LCMF, RCMF",1,0,0
T. Villa,Ohio State Buckeyes,LDMF,1,0,0
T. Villa,Ohio State Buckeyes,RCMF,10,0,4
T. Villa,Ohio State Buckeyes,"RCMF, RDMF",1,0,0
T. Wright,UCLA Bruins,0,2,0,2
T. Wright,UCLA Bruins,CF,1,0,0
T. Wright,UCLA Bruins,LB,1,0,1
T. Wright,UCLA Bruins,"LCMF, LW",1,0,0
T. Wright,UCLA Bruins,LW,3,0,0
T. Wright,UCLA Bruins,LWB,0,0,1
T. Wright,UCLA Bruins,LWF,1,0,0
U. Zeitz,Michigan Wolverines,0,0,0,1
U. Zeitz,Michigan Wolverines,AMF,2,0,1
U. Zeitz,Michigan Wolverines,"AMF, LCMF",1,0,0
U. Zeitz,Michigan Wolverines,"AMF, LW, RAMF, RCMF",0,1,0
U. Zeitz,Michigan Wolverines,"AMF, RCMF3",1,0,0
U. Zeitz,Michigan Wolverines,CF,2,0,3
U. Zeitz,Michigan Wolverines,LAMF,1,0,0
U. Zeitz,Michigan Wolverines,"LAMF, RAMF",1,0,0
U. Zeitz,Michigan Wolverines,"LB5, LCB3, RCMF3",1,0,0
U. Zeitz,Michigan Wolverines,"LCMF, RCMF",1,0,0
U. Zeitz,Michigan Wolverines,"LCMF3, RAMF, CF",1,0,0
U. Zeitz,Michigan Wolverines,LW,0,0,1
U. Zeitz,Michigan Wolverines,"LW, RW",1,0,0
U. Zeitz,Michigan Wolverines,RAMF,1,0,0
U. Zeitz,Michigan Wolverines,RW,1,0,0
V. Danielson,Penn State Nittany Lion,0,4,0,1
V. Danielson,Penn State Nittany Lion,AMF,1,0,0
V. Danielson,Penn State Nittany Lion,"AMF, CF",1,0,0
V. Danielson,Penn State Nittany Lion,CF,18,0,7
V. Danielson,Penn State Nittany Lion,"CF, RAMF",1,0,0
V. Danielson,Penn State Nittany Lion,LAMF,0,0,1
V. Danielson,Penn State Nittany Lion,"LAMF, RAMF",1,0,0
V. Danielson,Penn State Nittany Lion,LW,1,0,0
V. Danielson,Penn State Nittany Lion,"LW, RW",1,0,0
V. Danielson,Penn State Nittany Lion,RAMF,1,0,0
V. Danielson,Penn State Nittany Lion,RW,0,0,1
V. Kovac,Michigan State Spartans,0,6,1,1
V. Kovac,Michigan State Spartans,AMF,4,0,0
V. Kovac,Michigan State Spartans,"AMF, LAMF",1,0,0
V. Kovac,Michigan State Spartans,CF,4,0,0
V. Kovac,Michigan State Spartans,"CF, RW",1,0,0
V. Kovac,Michigan State Spartans,LAMF,3,0,0
V. Kovac,Michigan State Spartans,"LAMF, LCMF3",1,0,0
V. Kovac,Michigan State Spartans,"LAMF, RCMF3",1,0,0
V. Kovac,Michigan State Spartans,LW,1,0,1
V. Kovac,Michigan State Spartans,RAMF,1,0,0
V. Kovac,Michigan State Spartans,"RAMF, RW",0,0,1
V. Kovac,Michigan State Spartans,RW,3,0,0
W. Baker,Michigan Wolverines,LCB,9,0,8
W. Baker,Michigan Wolverines,"LCB, LCB3",2,0,1
W. Baker,Michigan Wolverines,LCB3,8,0,2
W. Baker,Michigan Wolverines,"LCB3, RCB3",1,0,0
W. Eby,Michigan State Spartans,LB,1,0,1
W. Eby,Michigan State Spartans,LCB,9,0,2
W. Eby,Michigan State Spartans,"LCB, LCB3",1,0,0
W. Eby,Michigan State Spartans,RCB,9,0,7
W. Kulvik,Maryland College Park Terrapins,0,2,0,0
W. Kulvik,Maryland College Park Terrapins,"CB, RCB",1,0,0
W. Kulvik,Maryland College Park Terrapins,LCB,1,0,0
W. Kulvik,Maryland College Park Terrapins,"LCB, RCB",0,0,1
W. Kulvik,Maryland College Park Terrapins,RB,3,1,0
W. Kulvik,Maryland College Park Terrapins,"RB, RCB3",0,1,0
W. Kulvik,Maryland College Park Terrapins,RCB,36,0,13
W. Kulvik,Maryland College Park Terrapins,"RCB, RCB3",2,0,0
W. Kulvik,Maryland College Park Terrapins,RCB3,2,1,0
W. Nelson,UCLA Bruins,GK,13,0,6
W. Smith,Wisconsin Badgers,0,2,0,0
W. Smith,Wisconsin Badgers,CF,5,0,1
Y. Senden,Drexel Dragons,"CB, RCB, RCB3",1,0,0
Y. Senden,Drexel Dragons,"CB, RCB3",1,0,0
Y. Senden,Drexel Dragons,"RB, RCB",1,0,0
Y. Senden,Drexel Dragons,RCB,22,0,11
Y. Senden,Drexel Dragons,"RCB, RCB3",1,2,0
Y. Senden,Drexel Dragons,RCB3,10,0,1
Y. Senden,UCLA Bruins,CB,4,0,2
Y. Senden,UCLA Bruins,"RB, RCB",1,0,0
Y. Senden,UCLA Bruins,RCB,6,0,2
Z. Babiak,Michigan State Spartans,0,1,0,0
Z. Babiak,Michigan State Spartans,AMF,1,0,0
Z. Babiak,Michigan State Spartans,CF,14,2,1
Z. Kelly,Michigan State Spartans,GK,22,0,11
Z. Martens,Michigan Wolverines,0,2,0,0
Z. Martens,Michigan Wolverines,CB,1,0,0
Z. Martens,Michigan Wolverines,"DMF, RCMF3",1,0,0
Z. Martens,Michigan Wolverines,LCMF,3,0,3
Z. Martens,Michigan Wolverines,"LCMF, RCMF",2,0,0
Z. Martens,Michigan Wolverines,"LCMF, RDMF",1,0,0
Z. Martens,Michigan Wolverines,LCMF3,2,0,0
Z. Martens,Michigan Wolverines,"LDMF, RCMF, RDMF",1,0,0
Z. Martens,Michigan Wolverines,RCMF,2,0,4
Z. Martens,Michigan Wolverines,"RCMF, RW",1,0,0
Z. Martens,Michigan Wolverines,RCMF3,1,0,0
Z. Ramsey,Washington Huskies,AMF,1,0,1
Z. Ramsey,Washington Huskies,LAMF,2,0,1
Z. Ramsey,Washington Huskies,"LAMF, LW",0,0,1
Z. Ramsey,Washington Huskies,"LAMF, RAMF",1,0,0
Z. Ramsey,Washington Huskies,LW,3,0,1
Z. Ramsey,Washington Huskies,"LW, RW",1,0,1
Z. Ramsey,Washington Huskies,RAMF,1,0,0
