player_name,team,Position,Match,Minutes played,Successful Actions,Total Actions,Action Efficiency,Best Position
A. Braman,Wisconsin Badgers,GK,Wisconsin Badgers - Rutgers Scarlet Knights 1:3,41,17,22,0.7727272727272727,GK
A. Camara,Louisville Cardinals,CF,Boston College Eagles - Louisville Cardinals 1:1,61,13,36,0.3611111111111111,"CF, RWF"
A. Camara,Louisville Cardinals,"CF, RW",Boston College Eagles - Louisville Cardinals 4:0,101,32,68,0.47058823529411764,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Clemson Tigers - Louisville Cardinals 5:1,97,16,39,0.41025641025641024,"CF, RWF"
A. Camara,Kentucky Wildcats,CF,Coastal Carolina Chanticleers - Kentucky Wildcats 1:1,87,21,44,0.4772727272727273,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Duke Blue Devils - Louisville Cardinals 3:1,77,22,42,0.5238095238095238,"CF, RWF"
A. Camara,Louisville Cardinals,CF,FGCU Eagles - Louisville Cardinals 0:1,51,13,33,0.3939393939393939,"CF, RWF"
A. Camara,Kentucky Wildcats,"AMF, CF",Georgia Southern Eagles - Kentucky Wildcats 0:1,26,6,13,0.46153846153846156,"CF, RWF"
A. Camara,Penn State Nittany Lion,CF,Indiana Hoosiers - Penn State Nittany Lion 2:0,79,13,34,0.38235294117647056,"CF, RWF"
A. Camara,Kentucky Wildcats,"AMF, CF",JMU Dukes - Kentucky Wildcats 1:2,56,13,34,0.38235294117647056,"CF, RWF"
A. Camara,Kentucky Wildcats,CF,Kentucky Wildcats - ETSU Buccaneers 1:0,60,8,17,0.47058823529411764,"CF, RWF"
A. Camara,Kentucky Wildcats,CF,Kentucky Wildcats - FGCU Eagles 3:0,69,21,41,0.5121951219512195,"CF, RWF"
A. Camara,Kentucky Wildcats,CF,Kentucky Wildcats - Georgia State Panthers 2:2,33,5,9,0.5555555555555556,"CF, RWF"
A. Camara,Kentucky Wildcats,CF,Kentucky Wildcats - Indiana Hoosiers 1:1,33,7,17,0.4117647058823529,"CF, RWF"
A. Camara,Kentucky Wildcats,CF,Kentucky Wildcats - JMU Dukes 0:0,84,19,52,0.36538461538461536,"CF, RWF"
A. Camara,Kentucky Wildcats,"AMF, CF, RAMF",Kentucky Wildcats - Lipscomb Bisons 3:2,86,28,70,0.4,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Kentucky Wildcats - Louisville Cardinals 3:1,102,16,48,0.3333333333333333,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Kentucky Wildcats - Louisville Cardinals 3:2,79,10,38,0.2631578947368421,"CF, RWF"
A. Camara,Kentucky Wildcats,AMF,Kentucky Wildcats - South Carolina Gamecocks 0:1,78,19,40,0.475,"CF, RWF"
A. Camara,Kentucky Wildcats,CF,Kentucky Wildcats - UCF Knights 0:1,48,6,18,0.3333333333333333,"CF, RWF"
A. Camara,Kentucky Wildcats,CF,Kentucky Wildcats - West Virginia Mountaineers 1:0,27,8,18,0.4444444444444444,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - Bellarmine Knights 1:0 (E),88,21,47,0.44680851063829785,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - Bellarmine Knights 3:0,41,8,17,0.47058823529411764,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - Boston College Eagles 2:0,74,21,42,0.5,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - Bowling Green Falcons 0:1,89,8,35,0.22857142857142856,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - Clemson Tigers 1:0,75,15,54,0.2777777777777778,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - Clemson Tigers 2:1,71,13,51,0.2549019607843137,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - Duke Blue Devils 1:2,72,12,35,0.34285714285714286,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - ETSU Buccaneers 1:1,70,15,32,0.46875,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - Eastern Illinois Panthers 5:0,59,19,33,0.5757575757575758,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - Evansville Purple Aces 2:0,60,13,28,0.4642857142857143,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - Evansville Purple Aces 2:1,63,16,27,0.5925925925925926,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - Kentucky Wildcats 1:3,70,17,54,0.3148148148148148,"CF, RWF"
A. Camara,Kentucky Wildcats,"AMF, CF",Louisville Cardinals - Kentucky Wildcats 4:2,91,26,42,0.6190476190476191,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - NC State Wolfpack 2:1,97,19,57,0.3333333333333333,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - NKU Norse 4:0,47,12,21,0.5714285714285714,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - North Carolina Heels 2:0,83,16,37,0.43243243243243246,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - Notre Dame Fighting Irish 0:0 (P),107,14,45,0.3111111111111111,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - Notre Dame Fighting Irish University 2:1,68,7,20,0.35,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - Oakland Golden Grizzlies 1:2,97,15,47,0.3191489361702128,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - Pittsburgh Panthers 2:1,59,17,31,0.5483870967741935,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - Pittsburgh Panthers University 1:4,11,0,4,0.0,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - Saint Louis Billikens 3:1,68,8,21,0.38095238095238093,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - Seattle Redhawks 2:1,70,16,54,0.2962962962962963,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - Syracuse Orange 1:2,61,7,22,0.3181818181818182,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - Syracuse Orange 3:1,63,16,35,0.45714285714285713,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - UNCG Spartans 1:1,58,8,16,0.5,"CF, RWF"
A. Camara,Louisville Cardinals,"CF, LW",Louisville Cardinals - Virginia Cavaliers 2:1,71,17,58,0.29310344827586204,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - Virginia Tech Hokies 1:2,57,10,28,0.35714285714285715,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - WIU Fighting Leathernecks 7:1,49,19,30,0.6333333333333333,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - Wake Forest Demon Deacon 3:0,68,20,51,0.39215686274509803,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - Wake Forest Demon Deacon University 1:3,81,18,40,0.45,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Louisville Cardinals - Western Michigan Broncos 1:2 (E),83,27,67,0.40298507462686567,"CF, RWF"
A. Camara,Kentucky Wildcats,CF,Marshall Thundering Herd - Kentucky Wildcats 0:2,46,14,39,0.358974358974359,"CF, RWF"
A. Camara,Kentucky Wildcats,"AMF, CF",Marshall Thundering Herd - Kentucky Wildcats 3:0,60,20,33,0.6060606060606061,"CF, RWF"
A. Camara,Penn State Nittany Lion,"RWF, CF",Maryland College Park Terrapins - Penn State Nittany Lion 1:1,91,23,63,0.36507936507936506,"CF, RWF"
A. Camara,Penn State Nittany Lion,CF,Michigan Wolverines - Penn State Nittany Lion 2:1,111,23,58,0.39655172413793105,"CF, RWF"
A. Camara,Louisville Cardinals,CF,NC State Wolfpack - Louisville Cardinals 0:1,58,20,43,0.46511627906976744,"CF, RWF"
A. Camara,Louisville Cardinals,CF,NC State Wolfpack - Louisville Cardinals 0:3,67,16,32,0.5,"CF, RWF"
A. Camara,Kentucky Wildcats,"CF, RWF",Notre Dame Fighting Irish - Kentucky Wildcats 2:0,33,16,20,0.8,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Notre Dame Fighting Irish - Louisville Cardinals 0:2,64,6,28,0.21428571428571427,"CF, RWF"
A. Camara,Kentucky Wildcats,AMF,Ohio State Buckeyes - Kentucky Wildcats 3:0,51,14,31,0.45161290322580644,"CF, RWF"
A. Camara,Kentucky Wildcats,CF,Old Dominion Monarchs - Kentucky Wildcats 1:0,49,10,26,0.38461538461538464,"CF, RWF"
A. Camara,Penn State Nittany Lion,CF,Penn State Nittany Lion - Michigan State Spartans 2:1,84,17,31,0.5483870967741935,"CF, RWF"
A. Camara,Penn State Nittany Lion,CF,Penn State Nittany Lion - Ohio State Buckeyes 0:5,71,14,30,0.4666666666666667,"CF, RWF"
A. Camara,Penn State Nittany Lion,CF,Penn State Nittany Lion - Rutgers Scarlet Knights 2:1,100,25,47,0.5319148936170213,"CF, RWF"
A. Camara,Penn State Nittany Lion,CF,Penn State Nittany Lion - UCLA Bruins 2:2,77,16,51,0.3137254901960784,"CF, RWF"
A. Camara,Penn State Nittany Lion,"AMF, CF",Penn State Nittany Lion - Wisconsin Badgers 0:2,90,13,25,0.52,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Pittsburgh Panthers University - Louisville Cardinals 5:0,73,11,28,0.39285714285714285,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Saint Louis Billikens - Louisville Cardinals 2:1,86,16,45,0.35555555555555557,"CF, RWF"
A. Camara,Louisville Cardinals,"CF, LWB",Syracuse Orange - Louisville Cardinals 2:2 (E),62,13,28,0.4642857142857143,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Syracuse Orange - Louisville Cardinals 4:5 (E),102,29,54,0.5370370370370371,"CF, RWF"
A. Camara,Louisville Cardinals,"CF, LW, RW",Virginia Cavaliers - Louisville Cardinals 2:1,49,8,19,0.42105263157894735,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Virginia Tech Hokies - Louisville Cardinals 4:2,71,18,35,0.5142857142857142,"CF, RWF"
A. Camara,Louisville Cardinals,"CF, RW",Wake Forest Demon Deacon - Louisville Cardinals 2:1,66,20,48,0.4166666666666667,"CF, RWF"
A. Camara,Louisville Cardinals,CF,Wake Forest Demon Deacon - Louisville Cardinals 3:0,73,13,28,0.4642857142857143,"CF, RWF"
A. Camara,Penn State Nittany Lion,CF,Washington Huskies - Penn State Nittany Lion 3:1,85,15,25,0.6,"CF, RWF"
A. Camara,Kentucky Wildcats,CF,Wisconsin Badgers - Kentucky Wildcats 1:0,85,13,33,0.3939393939393939,"CF, RWF"
A. Camara,Kentucky Wildcats,CF,Xavier Musketeers - Kentucky Wildcats 0:2,48,13,40,0.325,"CF, RWF"
A. Cooke,Colgate Raiders,GK,Albany Great Danes - Colgate Raiders 1:1,97,22,33,0.6666666666666666,GK
A. Cooke,Colgate Raiders,GK,Boston Terriers - Colgate Raiders 2:0,98,21,29,0.7241379310344828,GK
A. Cooke,Colgate Raiders,GK,Bucknell Bison - Colgate Raiders 0:0,114,13,24,0.5416666666666666,GK
A. Cooke,Colgate Raiders,GK,Bucknell Bison - Colgate Raiders 1:1,96,23,40,0.575,GK
A. Cooke,Penn State Nittany Lion,GK,Clemson Tigers - Penn State Nittany Lion 3:0,106,17,26,0.6538461538461539,GK
A. Cooke,Colgate Raiders,GK,Colgate Raiders - Albany Great Danes 1:0,96,22,36,0.6111111111111112,GK
A. Cooke,Colgate Raiders,GK,Colgate Raiders - Albany Great Danes 1:2,99,16,30,0.5333333333333333,GK
A. Cooke,Colgate Raiders,GK,Colgate Raiders - American Eagles 0:3,98,21,29,0.7241379310344828,GK
A. Cooke,Colgate Raiders,GK,Colgate Raiders - American Eagles 1:3,102,17,27,0.6296296296296297,GK
A. Cooke,Colgate Raiders,GK,Colgate Raiders - Army West Point Black Knights 1:0 (E),96,20,32,0.625,GK
A. Cooke,Colgate Raiders,GK,Colgate Raiders - Army West Point Black Knights 1:1,103,32,46,0.6956521739130435,GK
A. Cooke,Colgate Raiders,GK,Colgate Raiders - Binghamton BearCats 2:1,97,29,39,0.7435897435897436,GK
A. Cooke,Colgate Raiders,GK,Colgate Raiders - Boston Terriers 3:0,102,30,41,0.7317073170731707,GK
A. Cooke,Colgate Raiders,GK,Colgate Raiders - Cornell Big Red 1:0,103,15,32,0.46875,GK
A. Cooke,Colgate Raiders,GK,Colgate Raiders - Holy Cross Crusaders 2:0,106,24,43,0.5581395348837209,GK
